ts_event,ofi_best,ofi_multi,ofi_integrated,ofi_cross_asset
2024-10-21 12:04:01+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:04:02+00:00,0.0,743.0,441.4,0.0
2024-10-21 12:04:03+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:04+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:05+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:06+00:00,0.0,26.0,10.399999999999999,0.0
2024-10-21 12:04:07+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:08+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:09+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:13+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:14+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:15+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:16+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:17+00:00,0.0,-164.0,-152.8,0.0
2024-10-21 12:04:18+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:19+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:20+00:00,0.0,-26.0,-5.2,0.0
2024-10-21 12:04:21+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:22+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:23+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:24+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:27+00:00,0.0,-30.0,-11.999999999999996,0.0
2024-10-21 12:04:28+00:00,0.0,-190.0,-158.0,0.0
2024-10-21 12:04:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:31+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:32+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:41+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:42+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:44+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:45+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:48+00:00,-3.0,-608.0,-304.0,0.0
2024-10-21 12:04:49+00:00,0.0,0.0,0.0,-3.0
2024-10-21 12:04:50+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:51+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:52+00:00,0.0,27.0,5.4,0.0
2024-10-21 12:04:53+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:54+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:55+00:00,0.0,5.0,3.0,0.0
2024-10-21 12:04:56+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:57+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:58+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:04:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:02+00:00,0.0,-375.0,-260.0,0.0
2024-10-21 12:05:03+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:04+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:05+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:06+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:07+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:08+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:09+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:16+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:17+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:18+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:19+00:00,0.0,-200.0,-79.99999999999999,0.0
2024-10-21 12:05:20+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:21+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:22+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:23+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:28+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:31+00:00,1200.0,1924.0,1453.6,0.0
2024-10-21 12:05:32+00:00,0.0,0.0,0.0,1200.0
2024-10-21 12:05:33+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:34+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:35+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:36+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:37+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:38+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:39+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:40+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:41+00:00,326.0,1745.0,1410.0,0.0
2024-10-21 12:05:42+00:00,0.0,0.0,0.0,326.0
2024-10-21 12:05:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:44+00:00,-450.0,-450.0,-450.0,0.0
2024-10-21 12:05:45+00:00,0.0,0.0,0.0,-450.0
2024-10-21 12:05:46+00:00,0.0,29.0,5.800000000000001,0.0
2024-10-21 12:05:47+00:00,0.0,1719.0,884.0,0.0
2024-10-21 12:05:48+00:00,0.0,201.0,80.19999999999999,0.0
2024-10-21 12:05:49+00:00,-400.0,-400.0,-400.0,0.0
2024-10-21 12:05:50+00:00,0.0,200.0,120.0,-400.0
2024-10-21 12:05:51+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:52+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:53+00:00,0.0,29.0,5.800000000000001,0.0
2024-10-21 12:05:54+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:55+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:56+00:00,0.0,-18.0,-10.799999999999999,0.0
2024-10-21 12:05:57+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:05:58+00:00,0.0,30.0,11.999999999999996,0.0
2024-10-21 12:05:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:00+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:01+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:02+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:06+00:00,-5.0,-678.0,-465.40000000000003,0.0
2024-10-21 12:06:07+00:00,0.0,-226.0,-175.6,-5.0
2024-10-21 12:06:08+00:00,0.0,-273.0,-106.19999999999997,0.0
2024-10-21 12:06:09+00:00,0.0,-200.0,-160.0,0.0
2024-10-21 12:06:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:11+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:12+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:13+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:18+00:00,0.0,-1.0,-6.199999999999996,0.0
2024-10-21 12:06:19+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:20+00:00,0.0,400.0,240.0,0.0
2024-10-21 12:06:21+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:22+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:23+00:00,0.0,-200.0,-120.0,0.0
2024-10-21 12:06:24+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:25+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:26+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:27+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:30+00:00,0.0,2.0,-16.400000000000002,0.0
2024-10-21 12:06:31+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:32+00:00,0.0,27.0,5.4,0.0
2024-10-21 12:06:33+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:34+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:35+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:36+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:40+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:41+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:42+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:44+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:47+00:00,0.0,226.0,130.4,0.0
2024-10-21 12:06:48+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:49+00:00,100.0,2032.0,1246.8,0.0
2024-10-21 12:06:50+00:00,0.0,0.0,0.0,100.0
2024-10-21 12:06:51+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:52+00:00,0.0,541.0,174.39999999999995,0.0
2024-10-21 12:06:53+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:54+00:00,0.0,200.0,120.0,0.0
2024-10-21 12:06:55+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:56+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:06:57+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:06:58+00:00,0.0,26.0,15.6,0.0
2024-10-21 12:06:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:00+00:00,200.0,544.0,261.3999999999999,0.0
2024-10-21 12:07:01+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:07:02+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:03+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:04+00:00,-200.0,-1026.0,-550.3999999999999,0.0
2024-10-21 12:07:05+00:00,0.0,0.0,0.0,-200.0
2024-10-21 12:07:06+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:07+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:08+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:09+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:11+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:22+00:00,200.0,1708.0,1208.0,0.0
2024-10-21 12:07:23+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:07:24+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:25+00:00,-200.0,-200.0,-200.0,0.0
2024-10-21 12:07:26+00:00,0.0,0.0,0.0,-200.0
2024-10-21 12:07:27+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:28+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:32+00:00,-200.0,-627.0,-425.8,0.0
2024-10-21 12:07:33+00:00,0.0,0.0,0.0,-200.0
2024-10-21 12:07:34+00:00,200.0,200.0,200.0,0.0
2024-10-21 12:07:35+00:00,200.0,1932.0,1272.0,200.0
2024-10-21 12:07:36+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:07:37+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:38+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:39+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:52+00:00,28.0,1457.0,919.4000000000001,0.0
2024-10-21 12:07:53+00:00,0.0,0.0,0.0,28.0
2024-10-21 12:07:54+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:55+00:00,200.0,1707.0,999.0000000000001,0.0
2024-10-21 12:07:56+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:07:57+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:07:58+00:00,0.0,200.0,79.99999999999999,0.0
2024-10-21 12:07:59+00:00,50.0,-150.0,-29.999999999999986,0.0
2024-10-21 12:08:00+00:00,0.0,0.0,0.0,50.0
2024-10-21 12:08:01+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:02+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:03+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:08+00:00,200.0,229.0,223.2,0.0
2024-10-21 12:08:09+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:08:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:11+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:12+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:13+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:14+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:15+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:16+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:23+00:00,56.0,56.0,56.0,0.0
2024-10-21 12:08:24+00:00,0.0,0.0,0.0,56.0
2024-10-21 12:08:25+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:26+00:00,200.0,200.0,200.0,0.0
2024-10-21 12:08:27+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:08:28+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:37+00:00,200.0,200.0,200.0,0.0
2024-10-21 12:08:38+00:00,0.0,-201.0,-63.39999999999998,200.0
2024-10-21 12:08:39+00:00,0.0,-200.0,-120.0,0.0
2024-10-21 12:08:40+00:00,200.0,0.0,177.4,0.0
2024-10-21 12:08:41+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:08:42+00:00,200.0,230.0,224.0,0.0
2024-10-21 12:08:43+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:08:44+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:45+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:46+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:47+00:00,1.0,1432.0,659.1999999999999,0.0
2024-10-21 12:08:48+00:00,0.0,0.0,0.0,1.0
2024-10-21 12:08:49+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:50+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:51+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:57+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:58+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:08:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:00+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:01+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:02+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:03+00:00,0.0,-830.0,-497.59999999999997,0.0
2024-10-21 12:09:04+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:05+00:00,200.0,1936.0,1045.4,0.0
2024-10-21 12:09:06+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:09:07+00:00,200.0,230.0,224.0,0.0
2024-10-21 12:09:08+00:00,0.0,0.0,0.0,200.0
2024-10-21 12:09:09+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:11+00:00,10.0,1441.0,668.1999999999999,0.0
2024-10-21 12:09:12+00:00,0.0,0.0,0.0,10.0
2024-10-21 12:09:13+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:14+00:00,0.0,227.0,176.2,0.0
2024-10-21 12:09:15+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:16+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:17+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:18+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:19+00:00,0.0,226.0,175.6,0.0
2024-10-21 12:09:20+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:21+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:22+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:23+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:27+00:00,0.0,-200.0,-160.0,0.0
2024-10-21 12:09:28+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:31+00:00,0.0,-230.0,-178.0,0.0
2024-10-21 12:09:32+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:33+00:00,1.0,1.0,1.0,0.0
2024-10-21 12:09:34+00:00,0.0,0.0,0.0,1.0
2024-10-21 12:09:35+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:36+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:37+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:38+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:09:39+00:00,2.0,1439.0,381.20000000000005,0.0
2024-10-21 12:09:40+00:00,0.0,0.0,0.0,2.0
2024-10-21 12:09:41+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:42+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:44+00:00,0.0,247.0,99.79999999999998,0.0
2024-10-21 12:09:45+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:46+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:47+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:48+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:49+00:00,0.0,-200.0,-160.0,0.0
2024-10-21 12:09:50+00:00,0.0,-200.0,-160.0,0.0
2024-10-21 12:09:51+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:52+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:53+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:54+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:55+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:09:56+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:57+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:09:58+00:00,0.0,-628.0,-336.3999999999999,0.0
2024-10-21 12:09:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:00+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:01+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:02+00:00,0.0,400.0,240.0,0.0
2024-10-21 12:10:03+00:00,0.0,-28.0,-10.999999999999996,0.0
2024-10-21 12:10:04+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:05+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:06+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:07+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:08+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:13+00:00,0.0,0.0,0.1999999999999999,0.0
2024-10-21 12:10:14+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:15+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:16+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:17+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:18+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:19+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:20+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:21+00:00,20.0,270.0,120.39999999999999,0.0
2024-10-21 12:10:22+00:00,0.0,0.0,0.0,20.0
2024-10-21 12:10:23+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:24+00:00,0.0,400.0,159.99999999999997,0.0
2024-10-21 12:10:25+00:00,0.0,400.0,159.99999999999997,0.0
2024-10-21 12:10:26+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:27+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:28+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:31+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:32+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:33+00:00,0.0,28.0,11.199999999999998,0.0
2024-10-21 12:10:34+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:35+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:36+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:37+00:00,0.0,200.0,120.0,0.0
2024-10-21 12:10:38+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:39+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:40+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:41+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:44+00:00,0.0,-428.0,-331.2,0.0
2024-10-21 12:10:45+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:46+00:00,0.0,200.0,120.0,0.0
2024-10-21 12:10:47+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:48+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:49+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:50+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:51+00:00,0.0,200.0,120.0,0.0
2024-10-21 12:10:52+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:53+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:54+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:55+00:00,0.0,-199.0,-165.0,0.0
2024-10-21 12:10:56+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:57+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:58+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:10:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:00+00:00,0.0,30.0,18.0,0.0
2024-10-21 12:11:01+00:00,0.0,226.0,175.6,0.0
2024-10-21 12:11:02+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:03+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:11:04+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:05+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:06+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:07+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:09+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:10+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:11+00:00,0.0,427.0,336.2,0.0
2024-10-21 12:11:12+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:11:13+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:14+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:15+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:16+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:19+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:20+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:21+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:22+00:00,0.0,226.0,175.6,0.0
2024-10-21 12:11:23+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:24+00:00,0.0,1231.0,498.1999999999999,0.0
2024-10-21 12:11:25+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:26+00:00,0.0,223.0,185.8,0.0
2024-10-21 12:11:27+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:28+00:00,0.0,-227.0,-176.2,0.0
2024-10-21 12:11:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:31+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:11:32+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:33+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:34+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:35+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:36+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:37+00:00,-1.0,-1.0,-1.0,0.0
2024-10-21 12:11:38+00:00,0.0,200.0,160.0,-1.0
2024-10-21 12:11:39+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:40+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:41+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:42+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:44+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:11:45+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:46+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:47+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:48+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:49+00:00,0.0,228.0,176.8,0.0
2024-10-21 12:11:50+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:51+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:52+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:53+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:54+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:55+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:56+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:57+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:11:58+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:11:59+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:00+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:01+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:03+00:00,-20.0,-802.0,-434.19999999999993,0.0
2024-10-21 12:12:04+00:00,0.0,0.0,0.0,-20.0
2024-10-21 12:12:05+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:06+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:07+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:09+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:10+00:00,0.0,1429.0,657.0,0.0
2024-10-21 12:12:11+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:12:12+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:13+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:14+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:15+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:23+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:24+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:25+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:26+00:00,0.0,200.0,160.0,0.0
2024-10-21 12:12:27+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:28+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:29+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:30+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:31+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:32+00:00,0.0,230.0,178.0,0.0
2024-10-21 12:12:33+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:34+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:35+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:36+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:42+00:00,0.0,-200.0,-160.0,0.0
2024-10-21 12:12:43+00:00,0.0,0.0,0.0,0.0
2024-10-21 12:12:44+00:00,0.0,0.0,0.0,0.0
